date,open,high,low,close,adjclose,volume,ticker
2012-03-16,35625000.0,37100000.0,35500000.0,37025000.0,37025000.0,0.0,TVIX
2012-03-19,37325000.0,38125000.0,36875000.0,37675000.0,37675000.0,0.0,TVIX
2012-03-20,38800000.0,39350000.0,37425000.0,37825000.0,37825000.0,0.0,TVIX
2012-03-21,37475000.0,37650000.0,35700000.0,36075000.0,36075000.0,0.0,TVIX
2012-03-22,36950000.0,37025000.0,24250000.0,25500000.0,25500000.0,0.0,TVIX
2012-03-23,20550000.0,21725000.0,17750000.0,17900000.0,17900000.0,0.0,TVIX
2012-03-26,16400000.0,16875000.0,14600000.0,14700000.0,14700000.0,0.0,TVIX
2012-03-27,15125000.0,17675000.0,15025000.0,17425000.0,17425000.0,0.0,TVIX
2012-03-28,17925000.0,20850000.0,17100000.0,18000000.0,18000000.0,0.0,TVIX
2012-03-29,20000000.0,20075000.0,17975000.0,18275000.0,18275000.0,0.0,TVIX
2012-03-30,17425000.0,19125000.0,17250000.0,18075000.0,18075000.0,0.0,TVIX
2012-04-02,18700000.0,18750000.0,17125000.0,17600000.0,17600000.0,0.0,TVIX
2012-04-03,17750000.0,18950000.0,17650000.0,18050000.0,18050000.0,0.0,TVIX
2012-04-04,19425000.0,20400000.0,18500000.0,18625000.0,18625000.0,0.0,TVIX
2012-04-05,19625000.0,19675000.0,18625000.0,19225000.0,19225000.0,0.0,TVIX
2012-04-09,21525000.0,21525000.0,20025000.0,21125000.0,21125000.0,0.0,TVIX
2012-04-10,21400000.0,24425000.0,20900000.0,24175000.0,24175000.0,0.0,TVIX
2012-04-11,22050000.0,23700000.0,21900000.0,23525000.0,23525000.0,0.0,TVIX
2012-04-12,23350000.0,23450000.0,19950000.0,20050000.0,20050000.0,0.0,TVIX
2012-04-13,20250000.0,21650000.0,20225000.0,21325000.0,21325000.0,0.0,TVIX
2012-04-16,20325000.0,22475000.0,20000000.0,21025000.0,21025000.0,0.0,TVIX
2012-04-17,20025000.0,20325000.0,19050000.0,19675000.0,19675000.0,0.0,TVIX
2012-04-18,20075000.0,20300000.0,19250000.0,19675000.0,19675000.0,0.0,TVIX
2012-04-19,19750000.0,20800000.0,19100000.0,20075000.0,20075000.0,0.0,TVIX
2012-04-20,19625000.0,19625000.0,18775000.0,19050000.0,19050000.0,0.0,TVIX
2012-04-23,20375000.0,20875000.0,19625000.0,19675000.0,19675000.0,0.0,TVIX
2012-04-24,19575000.0,19800000.0,19125000.0,19150000.0,19150000.0,0.0,TVIX
2012-04-25,18325000.0,18350000.0,17300000.0,17425000.0,17425000.0,0.0,TVIX
2012-04-26,17550000.0,17700000.0,16100000.0,16325000.0,16325000.0,0.0,TVIX
2012-04-27,16400000.0,17075000.0,16250000.0,16450000.0,16450000.0,0.0,TVIX
2012-04-30,16725000.0,16975000.0,16500000.0,16700000.0,16700000.0,0.0,TVIX
2012-05-01,16425000.0,16575000.0,15500000.0,15800000.0,15800000.0,0.0,TVIX
2012-05-02,16325000.0,16625000.0,15375000.0,15500000.0,15500000.0,0.0,TVIX
2012-05-03,15250000.0,16450000.0,15150000.0,16000000.0,16000000.0,0.0,TVIX
2012-05-04,16250000.0,17700000.0,16225000.0,17275000.0,17275000.0,0.0,TVIX
2012-05-07,18275000.0,18300000.0,16350000.0,16650000.0,16650000.0,0.0,TVIX
2012-05-08,17325000.0,18700000.0,16650000.0,16800000.0,16800000.0,0.0,TVIX
2012-05-09,18325000.0,18725000.0,17125000.0,17875000.0,17875000.0,0.0,TVIX
2012-05-10,17150000.0,17550000.0,16750000.0,17200000.0,17200000.0,0.0,TVIX
2012-05-11,18025000.0,18125000.0,16800000.0,17525000.0,17525000.0,0.0,TVIX
2012-05-14,18675000.0,19125000.0,18200000.0,19025000.0,19025000.0,0.0,TVIX
2012-05-15,19225000.0,20925000.0,18525000.0,20700000.0,20700000.0,0.0,TVIX
2012-05-16,20300000.0,22375000.0,19750000.0,22150000.0,22150000.0,0.0,TVIX
2012-05-17,22000000.0,24050000.0,21425000.0,23825000.0,23825000.0,0.0,TVIX
2012-05-18,23575000.0,27950000.0,23400000.0,27000000.0,27000000.0,0.0,TVIX
2012-05-21,26550000.0,27450000.0,21525000.0,21800000.0,21800000.0,0.0,TVIX
2012-05-22,21025000.0,24100000.0,19250000.0,22750000.0,22750000.0,0.0,TVIX
2012-05-23,24175000.0,25100000.0,21200000.0,21725000.0,21725000.0,0.0,TVIX
2012-05-24,21400000.0,23625000.0,20975000.0,22000000.0,22000000.0,0.0,TVIX
2012-05-25,22100000.0,22550000.0,21700000.0,21800000.0,21800000.0,0.0,TVIX
2012-05-29,20875000.0,21400000.0,19825000.0,20000000.0,20000000.0,0.0,TVIX
2012-05-30,20925000.0,22050000.0,20800000.0,22000000.0,22000000.0,0.0,TVIX
2012-05-31,22500000.0,24550000.0,21150000.0,22775000.0,22775000.0,0.0,TVIX
2012-06-01,25850000.0,26200000.0,24575000.0,25900000.0,25900000.0,0.0,TVIX
2012-06-04,25275000.0,26925000.0,24075000.0,24350000.0,24350000.0,0.0,TVIX
2012-06-05,24725000.0,24750000.0,22850000.0,23300000.0,23300000.0,0.0,TVIX
2012-06-06,21875000.0,22300000.0,20175000.0,20225000.0,20225000.0,0.0,TVIX
2012-06-07,18625000.0,20125000.0,18375000.0,19875000.0,19875000.0,0.0,TVIX
2012-06-08,20200000.0,20450000.0,18075000.0,18150000.0,18150000.0,0.0,TVIX
2012-06-11,17000000.0,20575000.0,16800000.0,20275000.0,20275000.0,0.0,TVIX
2012-06-12,20100000.0,21325000.0,19475000.0,19650000.0,19650000.0,0.0,TVIX
2012-06-13,20575000.0,22000000.0,19525000.0,21300000.0,21300000.0,0.0,TVIX
2012-06-14,21275000.0,21850000.0,19375000.0,19400000.0,19400000.0,0.0,TVIX
2012-06-15,18800000.0,19425000.0,17500000.0,17975000.0,17975000.0,0.0,TVIX
2012-06-18,17700000.0,18175000.0,15975000.0,16025000.0,16025000.0,0.0,TVIX
2012-06-19,15200000.0,15775000.0,15175000.0,15450000.0,15450000.0,0.0,TVIX
2012-06-20,15450000.0,16125000.0,14625000.0,14625000.0,14625000.0,0.0,TVIX
2012-06-21,14875000.0,16125000.0,14525000.0,16075000.0,16075000.0,0.0,TVIX
2012-06-22,15500000.0,15750000.0,13450000.0,13775000.0,13775000.0,0.0,TVIX
2012-06-25,14975000.0,15575000.0,14600000.0,14925000.0,14925000.0,0.0,TVIX
2012-06-26,14350000.0,15300000.0,14025000.0,14300000.0,14300000.0,0.0,TVIX
2012-06-27,14125000.0,14475000.0,13775000.0,14325000.0,14325000.0,0.0,TVIX
2012-06-28,14750000.0,15050000.0,13625000.0,13700000.0,13700000.0,0.0,TVIX
2012-06-29,12550000.0,12675000.0,12200000.0,12275000.0,12275000.0,0.0,TVIX
2012-07-02,12000000.0,12125000.0,10425000.0,10550000.0,10550000.0,0.0,TVIX
2012-07-03,10400000.0,10450000.0,9625000.0,10150000.0,10150000.0,0.0,TVIX
2012-07-05,10250000.0,10850000.0,10200000.0,10525000.0,10525000.0,0.0,TVIX
2012-07-06,11150000.0,11175000.0,10275000.0,10425000.0,10425000.0,0.0,TVIX
2012-07-09,10225000.0,10525000.0,9975000.0,10150000.0,10150000.0,0.0,TVIX
2012-07-10,9775000.0,10825000.0,9575000.0,10475000.0,10475000.0,0.0,TVIX
2012-07-11,10500000.0,10700000.0,9700000.0,9825000.0,9825000.0,0.0,TVIX
2012-07-12,10275000.0,10625000.0,9750000.0,9975000.0,9975000.0,0.0,TVIX
2012-07-13,9775000.0,9825000.0,9025000.0,9050000.0,9050000.0,0.0,TVIX
2012-07-16,9000000.0,9200000.0,8500000.0,8625000.0,8625000.0,0.0,TVIX
2012-07-17,8350000.0,8825000.0,7875000.0,8025000.0,8025000.0,0.0,TVIX
2012-07-18,8050000.0,8250000.0,7800000.0,8075000.0,8075000.0,0.0,TVIX
2012-07-19,8000000.0,8375000.0,7875000.0,7925000.0,7925000.0,0.0,TVIX
2012-07-20,8375000.0,8850000.0,8150000.0,8575000.0,8575000.0,0.0,TVIX
2012-07-23,9850000.0,10450000.0,9500000.0,9750000.0,9750000.0,0.0,TVIX
2012-07-24,9750000.0,10875000.0,9625000.0,10375000.0,10375000.0,0.0,TVIX
2012-07-25,10150000.0,11000000.0,9875000.0,10225000.0,10225000.0,0.0,TVIX
2012-07-26,9050000.0,9475000.0,8800000.0,8825000.0,8825000.0,0.0,TVIX
2012-07-27,8325000.0,8650000.0,8200000.0,8400000.0,8400000.0,0.0,TVIX
2012-07-30,8275000.0,8750000.0,8125000.0,8625000.0,8625000.0,0.0,TVIX
2012-07-31,8950000.0,9125000.0,8625000.0,9000000.0,9000000.0,0.0,TVIX
2012-08-01,8750000.0,9125000.0,8525000.0,8675000.0,8675000.0,0.0,TVIX
2012-08-02,9100000.0,9275000.0,8375000.0,8375000.0,8375000.0,0.0,TVIX
2012-08-03,7925000.0,7975000.0,7500000.0,7525000.0,7525000.0,0.0,TVIX
2012-08-06,7200000.0,7250000.0,6925000.0,7050000.0,7050000.0,0.0,TVIX
2012-08-07,6750000.0,7300000.0,6675000.0,7300000.0,7300000.0,0.0,TVIX
2012-08-08,7225000.0,7350000.0,6725000.0,6800000.0,6800000.0,0.0,TVIX
2012-08-09,6900000.0,6950000.0,6600000.0,6650000.0,6650000.0,0.0,TVIX
2012-08-10,6825000.0,6900000.0,6450000.0,6525000.0,6525000.0,0.0,TVIX
2012-08-13,6525000.0,6575000.0,6150000.0,6175000.0,6175000.0,0.0,TVIX
2012-08-14,6275000.0,6725000.0,6125000.0,6700000.0,6700000.0,0.0,TVIX
2012-08-15,6725000.0,6800000.0,6475000.0,6750000.0,6750000.0,0.0,TVIX
2012-08-16,6700000.0,6875000.0,6475000.0,6550000.0,6550000.0,0.0,TVIX
2012-08-17,6450000.0,6575000.0,6150000.0,6275000.0,6275000.0,0.0,TVIX
2012-08-20,6375000.0,6575000.0,6225000.0,6275000.0,6275000.0,0.0,TVIX
2012-08-21,6200000.0,6625000.0,6000000.0,6550000.0,6550000.0,0.0,TVIX
2012-08-22,6750000.0,6850000.0,6450000.0,6525000.0,6525000.0,0.0,TVIX
2012-08-23,6675000.0,6925000.0,6625000.0,6775000.0,6775000.0,0.0,TVIX
2012-08-24,6875000.0,6950000.0,6250000.0,6350000.0,6350000.0,0.0,TVIX
2012-08-27,6250000.0,6475000.0,6150000.0,6450000.0,6450000.0,0.0,TVIX
2012-08-28,6600000.0,6625000.0,6400000.0,6625000.0,6625000.0,0.0,TVIX
2012-08-29,6600000.0,6650000.0,6400000.0,6650000.0,6650000.0,0.0,TVIX
2012-08-30,6875000.0,7000000.0,6725000.0,6900000.0,6900000.0,0.0,TVIX
2012-08-31,6775000.0,6975000.0,6450000.0,6525000.0,6525000.0,0.0,TVIX
2012-09-04,6625000.0,6750000.0,6325000.0,6350000.0,6350000.0,0.0,TVIX
2012-09-05,6350000.0,6375000.0,6050000.0,6150000.0,6150000.0,0.0,TVIX
2012-09-06,5975000.0,6000000.0,5000000.0,5025000.0,5025000.0,0.0,TVIX
2012-09-07,4900000.0,4950000.0,4325000.0,4375000.0,4375000.0,0.0,TVIX
2012-09-10,4500000.0,4825000.0,4275000.0,4800000.0,4800000.0,0.0,TVIX
2012-09-11,4700000.0,4800000.0,4450000.0,4600000.0,4600000.0,0.0,TVIX
2012-09-12,4475000.0,4675000.0,4375000.0,4425000.0,4425000.0,0.0,TVIX
2012-09-13,4400000.0,4525000.0,3775000.0,3800000.0,3800000.0,0.0,TVIX
2012-09-14,3625000.0,4025000.0,3525000.0,3975000.0,3975000.0,0.0,TVIX
2012-09-17,4100000.0,4175000.0,3850000.0,3875000.0,3875000.0,0.0,TVIX
2012-09-18,3950000.0,4025000.0,3625000.0,3725000.0,3725000.0,0.0,TVIX
2012-09-19,3600000.0,3750000.0,3525000.0,3650000.0,3650000.0,0.0,TVIX
2012-09-20,3800000.0,3875000.0,3650000.0,3675000.0,3675000.0,0.0,TVIX
2012-09-21,3650000.0,3700000.0,3500000.0,3600000.0,3600000.0,0.0,TVIX
2012-09-24,3700000.0,3725000.0,3450000.0,3475000.0,3475000.0,0.0,TVIX
2012-09-25,3450000.0,3975000.0,3400000.0,3975000.0,3975000.0,0.0,TVIX
2012-09-26,4125000.0,4425000.0,4050000.0,4250000.0,4250000.0,0.0,TVIX
2012-09-27,4025000.0,4200000.0,3600000.0,3650000.0,3650000.0,0.0,TVIX
2012-09-28,3800000.0,3875000.0,3650000.0,3800000.0,3800000.0,0.0,TVIX
2012-10-01,3650000.0,3875000.0,3425000.0,3825000.0,3825000.0,0.0,TVIX
2012-10-02,3775000.0,3950000.0,3700000.0,3775000.0,3775000.0,0.0,TVIX
2012-10-03,3775000.0,3875000.0,3600000.0,3675000.0,3675000.0,0.0,TVIX
2012-10-04,3600000.0,3700000.0,3525000.0,3575000.0,3575000.0,0.0,TVIX
2012-10-05,3375000.0,3500000.0,3225000.0,3475000.0,3475000.0,0.0,TVIX
2012-10-08,3550000.0,3575000.0,3450000.0,3475000.0,3475000.0,0.0,TVIX
2012-10-09,3550000.0,3800000.0,3500000.0,3750000.0,3750000.0,0.0,TVIX
2012-10-10,3700000.0,3825000.0,3650000.0,3700000.0,3700000.0,0.0,TVIX
2012-10-11,3600000.0,3650000.0,3500000.0,3575000.0,3575000.0,0.0,TVIX
2012-10-12,3525000.0,3700000.0,3425000.0,3650000.0,3650000.0,0.0,TVIX
2012-10-15,3600000.0,3700000.0,3400000.0,3425000.0,3425000.0,0.0,TVIX
2012-10-16,3350000.0,3375000.0,3250000.0,3275000.0,3275000.0,0.0,TVIX
2012-10-17,3275000.0,3325000.0,3200000.0,3250000.0,3250000.0,0.0,TVIX
2012-10-18,3275000.0,3300000.0,3125000.0,3200000.0,3200000.0,0.0,TVIX
2012-10-19,3275000.0,3625000.0,3250000.0,3500000.0,3500000.0,0.0,TVIX
2012-10-22,3500000.0,3700000.0,3425000.0,3425000.0,3425000.0,0.0,TVIX
2012-10-23,3800000.0,4025000.0,3750000.0,3875000.0,3875000.0,0.0,TVIX
2012-10-24,3775000.0,4000000.0,3750000.0,3975000.0,3975000.0,0.0,TVIX
2012-10-25,3750000.0,3950000.0,3700000.0,3800000.0,3800000.0,0.0,TVIX
2012-10-26,3800000.0,3900000.0,3650000.0,3750000.0,3750000.0,0.0,TVIX
2012-10-31,3650000.0,3925000.0,3625000.0,3800000.0,3800000.0,0.0,TVIX
2012-11-01,3775000.0,3775000.0,3400000.0,3425000.0,3425000.0,0.0,TVIX
2012-11-02,3325000.0,3450000.0,3250000.0,3450000.0,3450000.0,0.0,TVIX
2012-11-05,3500000.0,3650000.0,3425000.0,3500000.0,3500000.0,0.0,TVIX
2012-11-06,3450000.0,3500000.0,3175000.0,3275000.0,3275000.0,0.0,TVIX
2012-11-07,3425000.0,3775000.0,3375000.0,3650000.0,3650000.0,0.0,TVIX
2012-11-08,3650000.0,3750000.0,3500000.0,3675000.0,3675000.0,0.0,TVIX
2012-11-09,3775000.0,3800000.0,3500000.0,3675000.0,3675000.0,0.0,TVIX
2012-11-12,3525000.0,3575000.0,3250000.0,3300000.0,3300000.0,0.0,TVIX
2012-11-13,3425000.0,3450000.0,3200000.0,3325000.0,3325000.0,0.0,TVIX
2012-11-14,3125000.0,3550000.0,3125000.0,3350000.0,3350000.0,0.0,TVIX
2012-11-15,3425000.0,3650000.0,3325000.0,3475000.0,3475000.0,0.0,TVIX
2012-11-16,3425000.0,3625000.0,3200000.0,3200000.0,3200000.0,0.0,TVIX
2012-11-19,3025000.0,3050000.0,2700000.0,2700000.0,2700000.0,0.0,TVIX
2012-11-20,2650000.0,2700000.0,2600000.0,2625000.0,2625000.0,0.0,TVIX
2012-11-21,2600000.0,2600000.0,2475000.0,2600000.0,2600000.0,0.0,TVIX
2012-11-23,2475000.0,2500000.0,2375000.0,2375000.0,2375000.0,0.0,TVIX
2012-11-26,2450000.0,2450000.0,2175000.0,2250000.0,2250000.0,0.0,TVIX
2012-11-27,2200000.0,2325000.0,2125000.0,2325000.0,2325000.0,0.0,TVIX
2012-11-28,2375000.0,2475000.0,2175000.0,2175000.0,2175000.0,0.0,TVIX
2012-11-29,2100000.0,2225000.0,2075000.0,2150000.0,2150000.0,0.0,TVIX
2012-11-30,2050000.0,2250000.0,2050000.0,2175000.0,2175000.0,0.0,TVIX
2012-12-03,2075000.0,2275000.0,2050000.0,2250000.0,2250000.0,0.0,TVIX
2012-12-04,2275000.0,2375000.0,2225000.0,2350000.0,2350000.0,0.0,TVIX
2012-12-05,2325000.0,2425000.0,2225000.0,2250000.0,2250000.0,0.0,TVIX
2012-12-06,2225000.0,2325000.0,2225000.0,2275000.0,2275000.0,0.0,TVIX
2012-12-07,2250000.0,2325000.0,2150000.0,2175000.0,2175000.0,0.0,TVIX
2012-12-10,2200000.0,2250000.0,2150000.0,2200000.0,2200000.0,0.0,TVIX
2012-12-11,2125000.0,2150000.0,2050000.0,2075000.0,2075000.0,0.0,TVIX
2012-12-12,2050000.0,2150000.0,2000000.0,2125000.0,2125000.0,0.0,TVIX
2012-12-13,2175000.0,2300000.0,2100000.0,2200000.0,2200000.0,0.0,TVIX
2012-12-14,2250000.0,2300000.0,2225000.0,2250000.0,2250000.0,0.0,TVIX
2012-12-17,2225000.0,2275000.0,2150000.0,2150000.0,2150000.0,0.0,TVIX
2012-12-18,2075000.0,2100000.0,1950000.0,1975000.0,1975000.0,0.0,TVIX
2012-12-19,1925000.0,2175000.0,1925000.0,2150000.0,2150000.0,0.0,TVIX
2012-12-20,2200000.0,2275000.0,2125000.0,2250000.0,2250000.0,0.0,TVIX
2012-12-21,2605000.0,2635000.0,2480000.0,2540000.0,2540000.0,0.0,TVIX
2012-12-24,2485000.0,2535000.0,2455000.0,2457500.0,2457500.0,0.0,TVIX
2012-12-26,2550000.0,2752500.0,2537500.0,2745000.0,2745000.0,0.0,TVIX
2012-12-27,2750000.0,3130000.0,2700000.0,2782500.0,2782500.0,0.0,TVIX
2012-12-28,2950000.0,3072500.0,2807500.0,3022500.0,3022500.0,0.0,TVIX
2012-12-31,3132500.0,3195000.0,2275000.0,2335000.0,2335000.0,0.0,TVIX
2013-01-02,1915000.0,2020000.0,1837500.0,1847500.0,1847500.0,0.0,TVIX
2013-01-03,1852500.0,1887500.0,1760000.0,1837500.0,1837500.0,0.0,TVIX
2013-01-04,1822500.0,1842500.0,1737500.0,1757500.0,1757500.0,0.0,TVIX
2013-01-07,1827500.0,1837500.0,1750000.0,1770000.0,1770000.0,0.0,TVIX
2013-01-08,1747500.0,1795000.0,1717500.0,1725000.0,1725000.0,0.0,TVIX
2013-01-09,1675000.0,1742500.0,1660000.0,1712500.0,1712500.0,0.0,TVIX
2013-01-10,1660000.0,1712500.0,1650000.0,1660000.0,1660000.0,0.0,TVIX
2013-01-11,1665000.0,1692500.0,1632500.0,1640000.0,1640000.0,0.0,TVIX
2013-01-14,1640000.0,1655000.0,1567500.0,1577500.0,1577500.0,0.0,TVIX
2013-01-15,1607500.0,1622500.0,1545000.0,1567500.0,1567500.0,0.0,TVIX
2013-01-16,1557500.0,1567500.0,1467500.0,1487500.0,1487500.0,0.0,TVIX
2013-01-17,1450000.0,1490000.0,1437500.0,1487500.0,1487500.0,0.0,TVIX
2013-01-18,1470000.0,1487500.0,1312500.0,1320000.0,1320000.0,0.0,TVIX
2013-01-22,1332500.0,1362500.0,1250000.0,1255000.0,1255000.0,0.0,TVIX
2013-01-23,1240000.0,1240000.0,1162500.0,1172500.0,1172500.0,0.0,TVIX
2013-01-24,1192500.0,1312500.0,1152500.0,1195000.0,1195000.0,0.0,TVIX
2013-01-25,1200000.0,1250000.0,1170000.0,1200000.0,1200000.0,0.0,TVIX
2013-01-28,1200000.0,1290000.0,1192500.0,1265000.0,1265000.0,0.0,TVIX
2013-01-29,1320000.0,1320000.0,1175000.0,1190000.0,1190000.0,0.0,TVIX
2013-01-30,1232500.0,1335000.0,1212500.0,1335000.0,1335000.0,0.0,TVIX
2013-01-31,1345000.0,1370000.0,1285000.0,1335000.0,1335000.0,0.0,TVIX
2013-02-01,1245000.0,1245000.0,1195000.0,1225000.0,1225000.0,0.0,TVIX
2013-02-04,1277500.0,1362500.0,1252500.0,1362500.0,1362500.0,0.0,TVIX
2013-02-05,1315000.0,1320000.0,1225000.0,1267500.0,1267500.0,0.0,TVIX
2013-02-06,1315000.0,1315000.0,1255000.0,1260000.0,1260000.0,0.0,TVIX
2013-02-07,1230000.0,1337500.0,1222500.0,1250000.0,1250000.0,0.0,TVIX
2013-02-08,1237500.0,1240000.0,1195000.0,1202500.0,1202500.0,0.0,TVIX
2013-02-11,1192500.0,1215000.0,1152500.0,1167500.0,1167500.0,0.0,TVIX
2013-02-12,1167500.0,1175000.0,1117500.0,1140000.0,1140000.0,0.0,TVIX
2013-02-13,1127500.0,1172500.0,1110000.0,1140000.0,1140000.0,0.0,TVIX
2013-02-14,1162500.0,1172500.0,1105000.0,1112500.0,1112500.0,0.0,TVIX
2013-02-15,1100000.0,1140000.0,1082500.0,1097500.0,1097500.0,0.0,TVIX
2013-02-19,1080000.0,1082500.0,1000000.0,1007500.0,1007500.0,0.0,TVIX
2013-02-20,1015000.0,1177500.0,1007500.0,1162500.0,1162500.0,0.0,TVIX
2013-02-21,1175000.0,1287500.0,1162500.0,1195000.0,1195000.0,0.0,TVIX
2013-02-22,1152500.0,1192500.0,1125000.0,1130000.0,1130000.0,0.0,TVIX
2013-02-25,1062500.0,1440000.0,1032500.0,1412500.0,1412500.0,0.0,TVIX
2013-02-26,1375000.0,1542500.0,1300000.0,1347500.0,1347500.0,100.0,TVIX
2013-02-27,1357500.0,1387500.0,1137500.0,1172500.0,1172500.0,0.0,TVIX
2013-02-28,1175000.0,1235000.0,1137500.0,1225000.0,1225000.0,0.0,TVIX
2013-03-01,1345000.0,1400000.0,1230000.0,1270000.0,1270000.0,0.0,TVIX
2013-03-04,1302500.0,1320000.0,1147500.0,1155000.0,1155000.0,0.0,TVIX
2013-03-05,1070000.0,1102500.0,1055000.0,1075000.0,1075000.0,0.0,TVIX
2013-03-06,1050000.0,1132500.0,1050000.0,1095000.0,1095000.0,0.0,TVIX
2013-03-07,1085000.0,1105000.0,1055000.0,1057500.0,1057500.0,0.0,TVIX
2013-03-08,1030000.0,1087500.0,1020000.0,1037500.0,1037500.0,0.0,TVIX
2013-03-11,1040000.0,1047500.0,967500.0,975000.0,975000.0,0.0,TVIX
2013-03-12,977500.0,1050000.0,960000.0,1002500.0,1002500.0,0.0,TVIX
2013-03-13,997500.0,1032500.0,977500.0,1000000.0,1000000.0,0.0,TVIX
2013-03-14,977500.0,1000000.0,967500.0,977500.0,977500.0,0.0,TVIX
2013-03-15,987500.0,1015000.0,965000.0,980000.0,980000.0,0.0,TVIX
2013-03-18,1075000.0,1077500.0,995000.0,1055000.0,1055000.0,0.0,TVIX
2013-03-19,997500.0,1110000.0,985000.0,1007500.0,1007500.0,100.0,TVIX
2013-03-20,972500.0,977500.0,912500.0,922500.0,922500.0,0.0,TVIX
2013-03-21,960000.0,977500.0,925000.0,952500.0,952500.0,0.0,TVIX
2013-03-22,935000.0,965000.0,922500.0,942500.0,942500.0,0.0,TVIX
2013-03-25,902500.0,970000.0,885000.0,925000.0,925000.0,0.0,TVIX
2013-03-26,900000.0,910000.0,867500.0,877500.0,877500.0,0.0,TVIX
2013-03-27,912500.0,917500.0,875000.0,877500.0,877500.0,0.0,TVIX
2013-03-28,877500.0,887500.0,867500.0,877500.0,877500.0,0.0,TVIX
2013-04-01,875000.0,895000.0,870000.0,880000.0,880000.0,0.0,TVIX
2013-04-02,865000.0,865000.0,827500.0,827500.0,827500.0,0.0,TVIX
2013-04-03,830000.0,892500.0,822500.0,875000.0,875000.0,0.0,TVIX
2013-04-04,877500.0,920000.0,855000.0,862500.0,862500.0,0.0,TVIX
2013-04-05,947500.0,947500.0,855000.0,865000.0,865000.0,0.0,TVIX
2013-04-08,855000.0,875000.0,817500.0,822500.0,822500.0,0.0,TVIX
2013-04-09,805000.0,825000.0,782500.0,797500.0,797500.0,0.0,TVIX
2013-04-10,782500.0,790000.0,752500.0,760000.0,760000.0,0.0,TVIX
2013-04-11,752500.0,757500.0,727500.0,745000.0,745000.0,0.0,TVIX
2013-04-12,767500.0,775000.0,717500.0,720000.0,720000.0,0.0,TVIX
2013-04-15,730000.0,885000.0,705000.0,842500.0,842500.0,0.0,TVIX
2013-04-16,762500.0,795000.0,715000.0,720000.0,720000.0,0.0,TVIX
2013-04-17,765000.0,907500.0,765000.0,855000.0,855000.0,0.0,TVIX
2013-04-18,865000.0,972500.0,860000.0,927500.0,927500.0,0.0,TVIX
2013-04-19,915000.0,925000.0,797500.0,815000.0,815000.0,0.0,TVIX
2013-04-22,815000.0,862500.0,765000.0,787500.0,787500.0,0.0,TVIX
2013-04-23,740000.0,802500.0,702500.0,712500.0,712500.0,0.0,TVIX
2013-04-24,715000.0,727500.0,692500.0,715000.0,715000.0,0.0,TVIX
2013-04-25,700000.0,730000.0,692500.0,717500.0,717500.0,0.0,TVIX
2013-04-26,737500.0,747500.0,717500.0,717500.0,717500.0,0.0,TVIX
2013-04-29,705000.0,722500.0,695000.0,712500.0,712500.0,0.0,TVIX
2013-04-30,717500.0,732500.0,700000.0,700000.0,700000.0,0.0,TVIX
2013-05-01,715000.0,750000.0,710000.0,747500.0,747500.0,0.0,TVIX
2013-05-02,720000.0,730000.0,702500.0,710000.0,710000.0,0.0,TVIX
2013-05-03,685000.0,690000.0,675000.0,685000.0,685000.0,0.0,TVIX
2013-05-06,682500.0,682500.0,650000.0,662500.0,662500.0,0.0,TVIX
2013-05-07,635000.0,662500.0,632500.0,645000.0,645000.0,0.0,TVIX
2013-05-08,657500.0,672500.0,647500.0,650000.0,650000.0,0.0,TVIX
2013-05-09,660000.0,692500.0,650000.0,670000.0,670000.0,0.0,TVIX
2013-05-10,675000.0,690000.0,657500.0,662500.0,662500.0,0.0,TVIX
2013-05-13,662500.0,675000.0,652500.0,652500.0,652500.0,0.0,TVIX
2013-05-14,650000.0,657500.0,640000.0,645000.0,645000.0,0.0,TVIX
2013-05-15,660000.0,662500.0,642500.0,655000.0,655000.0,0.0,TVIX
2013-05-16,662500.0,677500.0,650000.0,665000.0,665000.0,0.0,TVIX
2013-05-17,655000.0,660000.0,627500.0,630000.0,630000.0,0.0,TVIX
2013-05-20,645000.0,645000.0,627500.0,645000.0,645000.0,0.0,TVIX
2013-05-21,642500.0,657500.0,632500.0,652500.0,652500.0,0.0,TVIX
2013-05-22,640000.0,687500.0,635000.0,667500.0,667500.0,0.0,TVIX
2013-05-23,725000.0,732500.0,670000.0,677500.0,677500.0,0.0,TVIX
2013-05-24,695000.0,700000.0,670000.0,670000.0,670000.0,0.0,TVIX
2013-05-28,637500.0,660000.0,632500.0,642500.0,642500.0,0.0,TVIX
2013-05-29,660000.0,685000.0,650000.0,660000.0,660000.0,0.0,TVIX
2013-05-30,665000.0,672500.0,650000.0,660000.0,660000.0,0.0,TVIX
2013-05-31,672500.0,697500.0,655000.0,697500.0,697500.0,0.0,TVIX
2013-06-03,690000.0,762500.0,690000.0,700000.0,700000.0,0.0,TVIX
2013-06-04,707500.0,750000.0,695000.0,712500.0,712500.0,0.0,TVIX
2013-06-05,740000.0,770000.0,725000.0,765000.0,765000.0,0.0,TVIX
2013-06-06,780000.0,847500.0,752500.0,752500.0,752500.0,0.0,TVIX
2013-06-07,712500.0,735000.0,685000.0,687500.0,687500.0,0.0,TVIX
2013-06-10,672500.0,695000.0,670000.0,677500.0,677500.0,0.0,TVIX
2013-06-11,730000.0,765000.0,702500.0,752500.0,752500.0,0.0,TVIX
